"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","minute","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"1245","Stephen Curry","Golden State Warriors","3/21/17",2016,3,7,24,31,"shot_yes","Turnaround Jump Shot","2PT Field Goal",8,"Dallas Mavericks",-37,72
"1246","Stephen Curry","Golden State Warriors","3/24/17",2016,1,1,39,1,"shot_no","Turnaround Jump Shot","2PT Field Goal",10,"Sacramento Kings",-40,100
"1247","Stephen Curry","Golden State Warriors","2/23/17",2016,3,0,1,24,"shot_yes","Turnaround Jump Shot","3PT Field Goal",31,"Los Angeles Clippers",171,259
"1248","Stephen Curry","Golden State Warriors","11/7/16",2016,3,9,13,33,"shot_yes","Turnaround Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",-142,16
"1249","Stephen Curry","Golden State Warriors","12/25/16",2016,2,2,47,14,"shot_no","Turnaround Jump Shot","2PT Field Goal",9,"Cleveland Cavaliers",-47,87
"1250","Stephen Curry","Golden State Warriors","3/14/17",2016,4,9,55,45,"shot_yes","Turnaround Jump Shot","2PT Field Goal",19,"Philadelphia 76ers",-47,185
"1251","Kevin Durant","Golden State Warriors","12/23/16",2016,3,9,37,33,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1
"1252","Kevin Durant","Golden State Warriors","11/18/16",2016,3,8,3,32,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1
"1253","Kevin Durant","Golden State Warriors","12/5/16",2016,3,9,18,33,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1
"1254","Kevin Durant","Golden State Warriors","11/4/16",2016,3,5,52,29,"shot_yes","Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"1255","Kevin Durant","Golden State Warriors","10/30/16",2016,4,1,19,37,"shot_yes","Alley Oop Layup shot","2PT Field Goal",0,"Phoenix Suns",-1,3
"1256","Kevin Durant","Golden State Warriors","2/8/17",2016,3,10,1,34,"shot_no","Alley Oop Layup shot","2PT Field Goal",1,"Chicago Bulls",2,18
"1257","Kevin Durant","Golden State Warriors","2/23/17",2016,3,11,26,35,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1
"1258","Kevin Durant","Golden State Warriors","11/13/16",2016,3,5,16,29,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1
"1259","Kevin Durant","Golden State Warriors","11/19/16",2016,1,10,25,10,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1
"1260","Kevin Durant","Golden State Warriors","1/20/17",2016,3,6,38,30,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1
"1261","Kevin Durant","Golden State Warriors","11/13/16",2016,1,11,46,11,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1
"1262","Kevin Durant","Golden State Warriors","1/2/17",2016,2,3,0,15,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"1263","Kevin Durant","Golden State Warriors","11/10/16",2016,1,9,27,9,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"1264","Kevin Durant","Golden State Warriors","11/16/16",2016,1,9,8,9,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1
"1265","Kevin Durant","Golden State Warriors","11/3/16",2016,3,11,17,35,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"1266","Kevin Durant","Golden State Warriors","1/20/17",2016,3,9,3,33,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1
"1267","Kevin Durant","Golden State Warriors","2/11/17",2016,4,5,46,41,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"1268","Kevin Durant","Golden State Warriors","1/8/17",2016,4,3,39,39,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"1269","Kevin Durant","Golden State Warriors","1/18/17",2016,2,4,16,16,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"1270","Kevin Durant","Golden State Warriors","2/13/17",2016,1,8,12,8,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"1271","Kevin Durant","Golden State Warriors","2/4/17",2016,2,3,19,15,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"1272","Kevin Durant","Golden State Warriors","12/28/16",2016,2,9,57,21,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1
"1273","Kevin Durant","Golden State Warriors","11/4/16",2016,3,8,41,32,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"1274","Kevin Durant","Golden State Warriors","12/13/16",2016,3,5,59,29,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1
"1275","Kevin Durant","Golden State Warriors","12/7/16",2016,1,8,55,8,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1
"1276","Kevin Durant","Golden State Warriors","1/4/17",2016,3,10,0,34,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1
"1277","Kevin Durant","Golden State Warriors","2/13/17",2016,2,0,27,12,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"1278","Kevin Durant","Golden State Warriors","11/28/16",2016,4,1,26,37,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1
"1279","Kevin Durant","Golden State Warriors","2/10/17",2016,4,5,56,41,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"1280","Kevin Durant","Golden State Warriors","1/4/17",2016,3,10,33,34,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1
"1281","Kevin Durant","Golden State Warriors","11/10/16",2016,3,7,55,31,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"1282","Kevin Durant","Golden State Warriors","11/25/16",2016,1,6,37,6,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"1283","Kevin Durant","Golden State Warriors","10/25/16",2016,2,2,3,14,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1
"1284","Kevin Durant","Golden State Warriors","12/5/16",2016,1,6,8,6,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1
"1285","Kevin Durant","Golden State Warriors","11/23/16",2016,1,6,31,6,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"1286","Kevin Durant","Golden State Warriors","2/15/17",2016,3,6,28,30,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,16
"1287","Kevin Durant","Golden State Warriors","11/1/16",2016,1,9,3,9,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",14,7
"1288","Kevin Durant","Golden State Warriors","2/13/17",2016,3,11,10,35,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",2,"Denver Nuggets",14,16
"1289","Kevin Durant","Golden State Warriors","11/23/16",2016,2,9,23,21,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-2,11
"1290","Kevin Durant","Golden State Warriors","2/15/17",2016,2,2,34,14,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",3,"Sacramento Kings",22,26
"1291","Kevin Durant","Golden State Warriors","1/25/17",2016,4,7,5,43,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-7,7
"1292","Kevin Durant","Golden State Warriors","1/4/17",2016,2,1,58,13,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",2,8
"1293","Kevin Durant","Golden State Warriors","1/25/17",2016,1,8,44,8,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Charlotte Hornets",14,-1
"1294","Kevin Durant","Golden State Warriors","12/5/16",2016,2,2,54,14,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",6,16
"1295","Kevin Durant","Golden State Warriors","12/20/16",2016,4,9,34,45,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Utah Jazz",-1,21
"1296","Kevin Durant","Golden State Warriors","12/30/16",2016,4,7,50,43,"shot_no","Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",1,18
"1297","Kevin Durant","Golden State Warriors","1/8/17",2016,3,4,29,28,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Sacramento Kings",-14,7
"1298","Kevin Durant","Golden State Warriors","11/23/16",2016,2,10,59,22,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",0,7
"1299","Kevin Durant","Golden State Warriors","1/20/17",2016,3,10,20,34,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",14,11
"1300","Kevin Durant","Golden State Warriors","11/18/16",2016,4,11,10,47,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Boston Celtics",22,8
"1301","Kevin Durant","Golden State Warriors","2/8/17",2016,1,8,41,8,"shot_yes","Driving Bank shot","2PT Field Goal",6,"Chicago Bulls",42,43
"1302","Kevin Durant","Golden State Warriors","1/20/17",2016,3,1,8,25,"shot_yes","Driving Bank shot","2PT Field Goal",7,"Houston Rockets",58,46
"1303","Kevin Durant","Golden State Warriors","11/13/16",2016,4,1,13,37,"shot_yes","Driving Bank shot","2PT Field Goal",4,"Phoenix Suns",-9,41
"1304","Kevin Durant","Golden State Warriors","1/6/17",2016,2,6,57,18,"shot_yes","Driving Bank shot","2PT Field Goal",6,"Memphis Grizzlies",-27,56
"1305","Kevin Durant","Golden State Warriors","12/11/16",2016,1,8,40,8,"shot_no","Driving Bank shot","2PT Field Goal",4,"Minnesota Timberwolves",-32,28
"1306","Kevin Durant","Golden State Warriors","12/25/16",2016,1,3,38,3,"shot_yes","Driving Bank shot","2PT Field Goal",9,"Cleveland Cavaliers",97,13
"1307","Kevin Durant","Golden State Warriors","2/27/17",2016,4,1,56,37,"shot_yes","Driving Bank shot","2PT Field Goal",3,"Philadelphia 76ers",27,26
"1308","Kevin Durant","Golden State Warriors","12/28/16",2016,3,5,51,29,"shot_yes","Driving Bank shot","2PT Field Goal",7,"Toronto Raptors",-47,56
"1309","Kevin Durant","Golden State Warriors","2/27/17",2016,1,4,9,4,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1
"1310","Kevin Durant","Golden State Warriors","2/13/17",2016,2,5,23,17,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"1311","Kevin Durant","Golden State Warriors","1/2/17",2016,3,6,52,30,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"1312","Kevin Durant","Golden State Warriors","12/15/16",2016,3,3,21,27,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1
"1313","Kevin Durant","Golden State Warriors","11/23/16",2016,4,9,25,45,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"1314","Kevin Durant","Golden State Warriors","2/4/17",2016,4,7,41,43,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"1315","Kevin Durant","Golden State Warriors","10/28/16",2016,1,0,37,0,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1
"1316","Kevin Durant","Golden State Warriors","12/25/16",2016,3,0,28,24,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1
"1317","Kevin Durant","Golden State Warriors","12/25/16",2016,1,4,52,4,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1
"1318","Kevin Durant","Golden State Warriors","11/7/16",2016,3,2,8,26,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1
"1319","Kevin Durant","Golden State Warriors","2/2/17",2016,1,10,8,10,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1
"1320","Kevin Durant","Golden State Warriors","11/7/16",2016,4,0,23,36,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1
"1321","Kevin Durant","Golden State Warriors","1/2/17",2016,1,6,35,6,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1
"1322","Kevin Durant","Golden State Warriors","12/13/16",2016,4,8,41,44,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1
"1323","Kevin Durant","Golden State Warriors","12/8/16",2016,4,6,4,42,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1
"1324","Kevin Durant","Golden State Warriors","1/28/17",2016,2,0,42,12,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1
"1325","Kevin Durant","Golden State Warriors","2/27/17",2016,2,3,51,15,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1
"1326","Kevin Durant","Golden State Warriors","10/25/16",2016,2,2,47,14,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1
"1327","Kevin Durant","Golden State Warriors","1/16/17",2016,2,3,10,15,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1
"1328","Kevin Durant","Golden State Warriors","11/4/16",2016,2,8,6,20,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"1329","Kevin Durant","Golden State Warriors","12/17/16",2016,1,7,6,7,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1
"1330","Kevin Durant","Golden State Warriors","1/25/17",2016,1,11,5,11,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",-6,2
"1331","Kevin Durant","Golden State Warriors","11/3/16",2016,3,0,1,24,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,7
"1332","Kevin Durant","Golden State Warriors","11/3/16",2016,2,2,29,14,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"1333","Kevin Durant","Golden State Warriors","1/6/17",2016,1,11,44,11,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"1334","Kevin Durant","Golden State Warriors","12/17/16",2016,2,7,46,19,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1
"1335","Kevin Durant","Golden State Warriors","2/8/17",2016,1,2,43,2,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Chicago Bulls",6,11
"1336","Kevin Durant","Golden State Warriors","11/7/16",2016,2,3,6,15,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",9,7
"1337","Kevin Durant","Golden State Warriors","11/9/16",2016,4,5,35,41,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Dallas Mavericks",2,21
"1338","Kevin Durant","Golden State Warriors","11/21/16",2016,1,7,42,7,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",-11,7
"1339","Kevin Durant","Golden State Warriors","1/6/17",2016,2,8,4,20,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",14,11
"1340","Kevin Durant","Golden State Warriors","12/1/16",2016,1,0,18,0,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",10,11
"1341","Kevin Durant","Golden State Warriors","1/29/17",2016,3,4,22,28,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",17,11
"1342","Kevin Durant","Golden State Warriors","12/1/16",2016,2,5,15,17,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Houston Rockets",0,8
"1343","Kevin Durant","Golden State Warriors","11/26/16",2016,2,7,14,19,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",17,11
"1344","Kevin Durant","Golden State Warriors","12/22/16",2016,4,9,32,45,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-22,-6
"1345","Kevin Durant","Golden State Warriors","12/15/16",2016,3,9,20,33,"shot_no","Driving Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",6,18
"1346","Kevin Durant","Golden State Warriors","11/23/16",2016,2,1,6,13,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",9,26
"1347","Kevin Durant","Golden State Warriors","12/10/16",2016,3,8,3,32,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",6,"Memphis Grizzlies",-61,21
"1348","Kevin Durant","Golden State Warriors","1/20/17",2016,1,4,1,4,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",6,"Houston Rockets",46,46
"1349","Kevin Durant","Golden State Warriors","11/16/16",2016,4,0,40,36,"shot_no","Driving Floating Bank Jump Shot","3PT Field Goal",25,"Toronto Raptors",6,257
"1350","Kevin Durant","Golden State Warriors","10/25/16",2016,4,11,27,47,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",10,"San Antonio Spurs",33,95
"1351","Kevin Durant","Golden State Warriors","2/27/17",2016,1,7,47,7,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-40,-5
"1352","Kevin Durant","Golden State Warriors","2/10/17",2016,1,9,37,9,"shot_no","Driving Floating Bank Jump Shot","2PT Field Goal",9,"Memphis Grizzlies",99,7
"1353","Kevin Durant","Golden State Warriors","10/25/16",2016,3,11,18,35,"shot_no","Driving Floating Jump Shot","2PT Field Goal",7,"San Antonio Spurs",-34,65
"1354","Kevin Durant","Golden State Warriors","11/28/16",2016,4,10,2,46,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Atlanta Hawks",9,90
"1355","Kevin Durant","Golden State Warriors","12/25/16",2016,4,7,57,43,"shot_no","Driving Floating Jump Shot","2PT Field Goal",11,"Cleveland Cavaliers",-114,7
"1356","Kevin Durant","Golden State Warriors","2/11/17",2016,1,3,31,3,"shot_no","Driving Floating Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",-6,36
"1357","Kevin Durant","Golden State Warriors","2/11/17",2016,1,5,15,5,"shot_no","Driving Floating Jump Shot","2PT Field Goal",5,"Oklahoma City Thunder",-14,56
"1358","Kevin Durant","Golden State Warriors","2/11/17",2016,3,10,44,34,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Oklahoma City Thunder",-7,95
"1359","Kevin Durant","Golden State Warriors","12/10/16",2016,3,10,22,34,"shot_no","Driving Floating Jump Shot","2PT Field Goal",8,"Memphis Grizzlies",63,57
"1360","Kevin Durant","Golden State Warriors","11/1/16",2016,2,10,21,22,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",9,"Portland Trail Blazers",-25,90
"1361","Kevin Durant","Golden State Warriors","2/27/17",2016,1,2,36,2,"shot_no","Driving Floating Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-1,41
"1362","Kevin Durant","Golden State Warriors","1/29/17",2016,4,1,26,37,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",-19,124
"1363","Kevin Durant","Golden State Warriors","11/23/16",2016,3,8,15,32,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",4,"Los Angeles Lakers",2,41
"1364","Kevin Durant","Golden State Warriors","12/25/16",2016,4,10,52,46,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Cleveland Cavaliers",-91,23
"1365","Kevin Durant","Golden State Warriors","1/29/17",2016,2,3,20,15,"shot_no","Driving Floating Jump Shot","2PT Field Goal",10,"Portland Trail Blazers",99,26
"1366","Kevin Durant","Golden State Warriors","10/25/16",2016,4,8,16,44,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",6,"San Antonio Spurs",0,61
"1367","Kevin Durant","Golden State Warriors","12/20/16",2016,3,6,35,30,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",9,"Utah Jazz",-29,95
"1368","Kevin Durant","Golden State Warriors","11/25/16",2016,3,6,33,30,"shot_yes","Driving Hook Shot","2PT Field Goal",8,"Los Angeles Lakers",76,47
"1369","Kevin Durant","Golden State Warriors","1/6/17",2016,2,9,32,21,"shot_no","Driving Hook Shot","2PT Field Goal",7,"Memphis Grizzlies",43,57
"1370","Kevin Durant","Golden State Warriors","2/2/17",2016,3,11,37,35,"shot_no","Driving Hook Shot","2PT Field Goal",2,"Los Angeles Clippers",20,11
"1371","Kevin Durant","Golden State Warriors","11/16/16",2016,4,8,0,44,"shot_yes","Driving Hook Shot","2PT Field Goal",5,"Toronto Raptors",50,26
